run_id,configuration_id,dataset_index,true_label,repetition,execution_order,encrypt_seconds,act3_fc2_seconds,decrypt_seconds,online_total_seconds
95,chebyshev_d5_I1,603,8,24,95,0.01322989999607671,0.22805910000170115,0.00862290000077337,0.24991189999855123
96,least_squares_d3_I1,586,0,8,96,0.009630200001993217,0.17524039999989327,0.00792150000052061,0.1927921000024071
97,chebyshev_d5_I1,481,9,17,97,0.012746799999149516,0.24586429999908432,0.007888899999670684,0.2664999999979045
98,least_squares_d3_I1,633,2,24,98,0.009731400001328439,0.16993270000966731,0.0077277000091271475,0.1873918000201229
99,least_squares_d5_I1,949,1,2,99,0.012393700002576225,0.21737420000135899,0.00770429999101907,0.23747219999495428
100,least_squares_d5_I1,949,1,21,100,0.013102299999445677,0.219891100001405,0.007803099986631423,0.2407964999874821
101,chebyshev_d3_I1,112,3,16,101,0.009459900000365451,0.16691020000143908,0.007710700010647997,0.18408080001245253
102,chebyshev_d3_I1,603,8,14,102,0.009332100002211519,0.16713099999469705,0.007665800003451295,0.18412890000035986
103,chebyshev_d5_I1,112,3,19,103,0.012434899996151216,0.21795649999694433,0.007680299997446127,0.23807169999054167
104,least_squares_d5_I2,633,2,24,104,0.01233360001060646,0.21947669998917263,0.007998999994015321,0.2398092999937944
105,least_squares_d3_I1,481,9,3,105,0.009549399997922592,0.16777410000213422,0.007605400009197183,0.184928900009254
106,least_squares_d5_I2,949,1,17,106,0.01250179999624379,0.221766699993168,0.007902999990619719,0.2421714999800315
107,least_squares_d3_I1,633,2,15,107,0.009471099998336285,0.1704308000043966,0.007681500006583519,0.1875834000093164
108,least_squares_d3_I1,949,1,25,108,0.009324899991042912,0.1708951999899,0.00812430000223685,0.18834439998317976
109,chebyshev_d3_I1,586,0,1,109,0.009725099997012876,0.17401679999602493,0.007908500003395602,0.1916503999964334
110,least_squares_d5_I2,586,0,1,110,0.012814899993827567,0.22403950001171324,0.00792729998647701,0.24478169999201782
111,chebyshev_d5_I2,411,7,5,111,0.012697800004389137,0.22709870000835508,0.007750499993562698,0.24754700000630692
112,chebyshev_d5_I2,603,8,21,112,0.012478199991164729,0.22081210000033025,0.007867299995268695,0.24115759998676367
113,least_squares_d5_I1,949,1,18,113,0.01254559999506455,0.2219111000013072,0.008960300008766353,0.2434170000051381
114,chebyshev_d5_I2,949,1,11,114,0.012816300004487857,0.22209660000225995,0.007741800000076182,0.242654700006824
115,chebyshev_d5_I2,112,3,18,115,0.01259070000378415,0.21758979999867734,0.007732799989753403,0.2379132999922149
116,least_squares_d5_I2,633,2,25,116,0.012447200002497993,0.21996829999261536,0.007891699991887435,0.24030719998700079
117,chebyshev_d3_I1,586,0,22,117,0.00948229999630712,0.16977680000127293,0.0077785000030416995,0.18703760000062175
118,chebyshev_d5_I2,259,6,11,118,0.012656899998546578,0.22178639999765437,0.007704800009378232,0.24214810000557918
119,least_squares_d5_I2,603,8,4,119,0.01242630000342615,0.21764889999758452,0.007756299994071014,0.23783149999508169
120,least_squares_d5_I2,586,0,28,120,0.01242320000892505,0.22183379999478348,0.007920199990621768,0.2421771999943303
121,chebyshev_d5_I2,112,3,4,121,0.012580399998114444,0.21968770000967197,0.007753099998808466,0.24002120000659488
122,least_squares_d5_I1,589,4,22,122,0.012490399996750057,0.2185728000040399,0.007709000012255274,0.23877220001304522
123,chebyshev_d5_I1,120,5,10,123,0.012626399999135174,0.21721019998949487,0.007732400001259521,0.23756899998988956
124,chebyshev_d5_I2,259,6,21,124,0.012580000009620562,0.22430159999930765,0.007707400000072084,0.2445890000090003
125,least_squares_d5_I2,589,4,24,125,0.012429599999450147,0.2169136000011349,0.00775689999863971,0.23710009999922477
126,least_squares_d3_I1,603,8,22,126,0.009482399997068569,0.16926119998970535,0.0077738999971188605,0.18651749998389278
127,least_squares_d3_I1,603,8,11,127,0.009593099995981902,0.16874449999886565,0.00775699999940116,0.1860945999942487
128,least_squares_d3_I1,633,2,18,128,0.009504300003754906,0.16942829999607056,0.0077818999998271465,0.18671449999965262
129,chebyshev_d5_I1,586,0,28,129,0.012579200003528967,0.21928389999084175,0.007912500004749745,0.23977559999912046
130,least_squares_d3_I1,112,3,20,130,0.009475600003497675,0.16903560000355355,0.007760299995425157,0.1862715000024764
131,least_squares_d3_I1,586,0,5,131,0.00935619999654591,0.16616690000228118,0.007617099996423349,0.18314019999525044
132,chebyshev_d5_I2,603,8,22,132,0.012504500002251007,0.219767700007651,0.007777699996950105,0.2400499000068521
133,least_squares_d5_I1,112,3,12,133,0.012368199997581542,0.21993330000259448,0.007733400008874014,0.24003490000905003
134,least_squares_d5_I1,589,4,1,134,0.012705800007097423,0.22098200001346413,0.00783699999738019,0.24152480001794174
135,least_squares_d3_I1,949,1,4,135,0.009552300005452707,0.16797480000241194,0.00788520000060089,0.18541230000846554
136,chebyshev_d5_I2,112,3,3,136,0.012474200004362501,0.2220322000066517,0.0076954000105615705,0.24220180002157576
137,least_squares_d3_I1,120,5,20,137,0.00973050000902731,0.1669423999992432,0.007654999993974343,0.18432790000224486
138,chebyshev_d5_I1,112,3,14,138,0.01240259999758564,0.21863769998890348,0.007708800010732375,0.2387490999972215
139,chebyshev_d5_I2,949,1,5,139,0.012320099995122291,0.21804740000516176,0.00771540000278037,0.23808290000306442
140,chebyshev_d5_I2,633,2,7,140,0.012385199996060692,0.22047999998903833,0.007724099996266887,0.2405892999813659
141,chebyshev_d5_I1,603,8,3,141,0.01242840000486467,0.21691200000350364,0.0076268000120762736,0.23696720002044458
142,chebyshev_d5_I2,949,1,2,142,0.012700700011919253,0.22122110000054818,0.007872000001952983,0.2417938000144204
143,chebyshev_d5_I1,586,0,27,143,0.012486699997680262,0.2201327999937348,0.007777699996950105,0.24039719998836517
144,least_squares_d5_I1,112,3,24,144,0.012560899995150976,0.22128469999006484,0.008075300007476471,0.24192089999269228
145,least_squares_d3_I1,481,9,28,145,0.009596400006557815,0.1686498000053689,0.007889000000432134,0.18613520001235884
146,least_squares_d3_I1,411,7,25,146,0.009645500002079643,0.1686945000110427,0.007806300010997802,0.18614630002412014
147,chebyshev_d5_I2,259,6,29,147,0.012496299998019822,0.21868930000346154,0.007755300001008436,0.2389409000024898
148,least_squares_d5_I1,586,0,27,148,0.012457099990569986,0.21814500000618864,0.007861999998567626,0.23846409999532625
149,chebyshev_d5_I1,589,4,26,149,0.01239279999572318,0.2170948999992106,0.007792999997036532,0.23728069999197032
150,least_squares_d3_I1,603,8,2,150,0.009754500002600253,0.16883500000403728,0.0077059000032022595,0.1862954000098398
151,chebyshev_d5_I1,411,7,23,151,0.012450900001567788,0.21853179999743588,0.007688199999392964,0.23867089999839664
152,chebyshev_d3_I1,481,9,20,152,0.009569200003170408,0.16861839999910444,0.00771839999652002,0.18590599999879487
153,chebyshev_d3_I1,112,3,21,153,0.009296300006099045,0.16691899999568705,0.007738000000244938,0.18395330000203103
154,least_squares_d5_I2,481,9,7,154,0.012454700001399033,0.22079730000405107,0.007617099996423349,0.24086910000187345
155,least_squares_d5_I2,112,3,8,155,0.012519199997768737,0.21759169999859296,0.007703499999479391,0.23781439999584109
156,chebyshev_d3_I1,481,9,16,156,0.009273299991036765,0.16903459999593906,0.007784199988236651,0.18609209997521248
157,least_squares_d5_I2,481,9,27,157,0.012611500002094544,0.22191819999716245,0.007831399998394772,0.24236109999765176
158,chebyshev_d5_I2,481,9,2,158,0.01241959999606479,0.21877379999205004,0.007845300002372824,0.23903869999048766
159,chebyshev_d3_I1,259,6,18,159,0.009351000000606291,0.16854480000620242,0.007861000005505048,0.18575680001231376
160,chebyshev_d5_I1,481,9,19,160,0.01259429998754058,0.22122000000672415,0.00791929999832064,0.24173359999258537
161,least_squares_d5_I2,411,7,28,161,0.012539400006062351,0.22101199999451637,0.007954799992148764,0.2415061999927275
162,chebyshev_d5_I2,603,8,16,162,0.01263959999778308,0.22088110000186134,0.007828400004655123,0.24134910000429954
163,chebyshev_d5_I1,589,4,9,163,0.012635499995667487,0.2204548000008799,0.007852599999750964,0.24094289999629837
164,chebyshev_d5_I2,411,7,16,164,0.012654799997108057,0.22089569999661762,0.007841900005587377,0.24139239999931306
165,chebyshev_d5_I2,589,4,21,165,0.012760500001604669,0.22047980000206735,0.007805200002621859,0.24104550000629388
166,chebyshev_d5_I2,603,8,8,166,0.01250540000910405,0.22057750000385568,0.0077883999911136925,0.24087130000407342
167,chebyshev_d5_I1,949,1,19,167,0.012646699993638322,0.21993449999717996,0.007870099987485446,0.24045129997830372
168,chebyshev_d5_I1,411,7,11,168,0.012530100008007139,0.22061930000199936,0.00785909999103751,0.241008500001044
169,chebyshev_d3_I1,411,7,20,169,0.009538500002236106,0.16951730000437237,0.007712400009040721,0.1867682000156492
170,chebyshev_d5_I2,949,1,27,170,0.012674700003117323,0.22100659999705385,0.008006199990632012,0.2416874999908032
171,least_squares_d5_I1,481,9,4,171,0.012793500005500391,0.2222431999980472,0.007834800009732135,0.24287150001327973
172,least_squares_d5_I2,481,9,4,172,0.012704099994152784,0.22401269999681972,0.007849699992220849,0.24456649998319335
173,least_squares_d5_I1,589,4,26,173,0.012688099988736212,0.22414599999319762,0.00873410000349395,0.24556819998542778
174,chebyshev_d3_I1,603,8,0,174,0.009776399994734675,0.17488520000188146,0.00791840000601951,0.19258000000263564
175,least_squares_d5_I2,411,7,22,175,0.012999799990211613,0.22580939999897964,0.008053800003835931,0.2468629999930272
176,chebyshev_d5_I2,411,7,1,176,0.012676500002271496,0.22373139999399427,0.008024399998248555,0.24443229999451432
177,least_squares_d3_I1,120,5,14,177,0.009598000004189089,0.16921279999951366,0.007865700012189336,0.1866765000158921
178,least_squares_d3_I1,112,3,10,178,0.00937409998732619,0.16915220000373665,0.007619800002430566,0.1861460999934934
179,least_squares_d3_I1,586,0,0,179,0.009412100000190549,0.1740857000113465,0.007988400000613183,0.19148620001215022
180,least_squares_d3_I1,949,1,28,180,0.009502699991571717,0.17214560000866186,0.007816600002115592,0.18946490000234917
181,least_squares_d5_I1,589,4,15,181,0.0124972999910824,0.21903980000934098,0.007627500002854504,0.23916460000327788
182,chebyshev_d3_I1,259,6,5,182,0.009342899997136556,0.16826659999787807,0.007755099999485537,0.18536459999450017
183,least_squares_d3_I1,259,6,27,183,0.009756500003277324,0.1664250999892829,0.007730900004389696,0.18391249999694992
184,least_squares_d5_I2,589,4,7,184,0.012294900006963871,0.218209200000274,0.007758799998555332,0.2382629000057932
185,least_squares_d3_I1,603,8,14,185,0.009342999997898005,0.16630810000060592,0.007745399998384528,0.18339649999688845
186,chebyshev_d5_I1,586,0,18,186,0.012512400004197843,0.21844950001104735,0.007787000009557232,0.23874890002480242
187,least_squares_d3_I1,411,7,10,187,0.009359700008644722,0.16823690000455827,0.007612900008098222,0.1852095000213012
188,chebyshev_d5_I1,259,6,12,188,0.012468999993870966,0.22003250000125263,0.007968100006110035,0.24046960000123363
189,least_squares_d5_I2,949,1,22,189,0.01255670000682585,0.22070039999380242,0.007905499995104037,0.2411625999957323
190,chebyshev_d5_I1,603,8,0,190,0.012654599995585158,0.22101690000272356,0.007741699999314733,0.24141319999762345
191,chebyshev_d5_I2,603,8,7,191,0.012711999996099621,0.21980720000283327,0.007711300000664778,0.24023049999959767
192,least_squares_d3_I1,120,5,17,192,0.00952310000138823,0.16971779998857528,0.007897499992395751,0.18713839998235926
193,chebyshev_d5_I1,112,3,8,193,0.012506800005212426,0.21991310000885278,0.007871800000430085,0.2402917000144953
194,least_squares_d5_I1,589,4,0,194,0.012689000010141172,0.22085350000998005,0.007850299996789545,0.24139280001691077
195,chebyshev_d5_I1,633,2,24,195,0.012833299988415092,0.22036079999816138,0.007836699995095842,0.24103079998167232
196,chebyshev_d5_I2,259,6,23,196,0.012573900006827898,0.22084999999788124,0.007918000002973713,0.24134190000768285
197,chebyshev_d3_I1,633,2,16,197,0.00948219999554567,0.16859919999842532,0.007730900004389696,0.18581229999836069
198,chebyshev_d5_I2,120,5,23,198,0.012611700003617443,0.22063320000597741,0.007948700003908016,0.24119360001350287
199,least_squares_d5_I1,259,6,26,199,0.012509899999713525,0.22189960000105202,0.007657499998458661,0.2420669999992242
200,least_squares_d5_I1,949,1,4,200,0.012982200001715682,0.2191002000035951,0.007743100009975024,0.2398255000152858
201,least_squares_d3_I1,120,5,8,201,0.009272199997212738,0.16548209999746177,0.007681600007344969,0.18243590000201948
202,least_squares_d3_I1,589,4,25,202,0.009328100000857376,0.16726000000198837,0.007775399993988685,0.18436349999683443
203,chebyshev_d3_I1,481,9,7,203,0.009375299996463582,0.16754799999762326,0.007951899999170564,0.1848751999932574
204,chebyshev_d5_I1,633,2,29,204,0.01264110000920482,0.2200318000104744,0.007695399996009655,0.24036830001568887
205,least_squares_d5_I2,589,4,3,205,0.0123440000024857,0.2161449000122957,0.007680899987462908,0.2361698000022443
206,least_squares_d5_I2,259,6,19,206,0.012327499993261881,0.2210754999978235,0.007875900002545677,0.24127889999363106
207,chebyshev_d3_I1,589,4,16,207,0.00954980000096839,0.16856069999630563,0.007885900005931035,0.18599640000320505
208,chebyshev_d5_I1,259,6,13,208,0.012537500006146729,0.22108659999503288,0.007842599996365607,0.24146669999754522
209,least_squares_d3_I1,589,4,24,209,0.009549299997161143,0.1693502999987686,0.00838080000539776,0.1872804000013275
210,least_squares_d5_I1,586,0,23,210,0.012521199998445809,0.22064050000335556,0.007719600005657412,0.24088130000745878
211,least_squares_d3_I1,112,3,12,211,0.009392299994942732,0.16620870000042487,0.007777999999234453,0.18337899999460205
212,chebyshev_d3_I1,411,7,9,212,0.00953049999952782,0.1684714000002714,0.0076172999979462475,0.18561919999774545
213,least_squares_d3_I1,120,5,7,213,0.009402800002135336,0.16683439999178518,0.0076283999951556325,0.18386559998907614
214,chebyshev_d5_I1,411,7,4,214,0.01256190000276547,0.21819660000619479,0.00767989999440033,0.23843840000336058
215,chebyshev_d5_I2,589,4,24,215,0.012420200000633486,0.22153540000726935,0.007847300003049895,0.24180290001095273
216,least_squares_d5_I2,589,4,4,216,0.012601599999470636,0.22206900001037866,0.007916599992313422,0.24258720000216272
217,least_squares_d3_I1,411,7,23,217,0.00947120001364965,0.17294240000774153,0.007721200003288686,0.19013480002467986
218,chebyshev_d5_I1,259,6,20,218,0.01284099998883903,0.22201320000749547,0.00788809999357909,0.2427422999899136
219,least_squares_d3_I1,481,9,18,219,0.009475900005782023,0.17016369999328163,0.00794730000779964,0.1875869000068633
220,least_squares_d5_I1,112,3,23,220,0.012599900001077913,0.22201559999666642,0.0077855999988969415,0.24240109999664128
221,chebyshev_d3_I1,589,4,5,221,0.009523500004434027,0.16866680000384804,0.00788499999907799,0.18607530000736006
222,chebyshev_d5_I2,586,0,7,222,0.0125623999920208,0.21985160000622272,0.007680900002014823,0.24009490000025835
223,chebyshev_d3_I1,112,3,7,223,0.00935350000509061,0.16626660000474658,0.007631600004970096,0.18325170001480728
224,least_squares_d5_I2,120,5,0,224,0.012521299999207258,0.2204972000035923,0.007675699991523288,0.24069419999432284
225,least_squares_d5_I2,949,1,28,225,0.012417999998433515,0.2202005999861285,0.007840999998734333,0.24045959998329636
226,least_squares_d5_I2,120,5,11,226,0.01261000000522472,0.22067969999625348,0.007754999998724088,0.24104470000020228
227,least_squares_d5_I2,411,7,20,227,0.012547099991934374,0.22048479999648407,0.00783699999738019,0.24086889998579863
228,least_squares_d3_I1,112,3,3,228,0.009548899994115345,0.17105079999601003,0.007906099999672733,0.1885057999897981
229,least_squares_d5_I1,633,2,6,229,0.01276019999932032,0.23008029999618884,0.007925400001113303,0.25076589999662247
230,chebyshev_d5_I1,586,0,9,230,0.013218599997344427,0.22817360000044573,0.007968599995365366,0.24936079999315552
231,chebyshev_d5_I2,586,0,28,231,0.012860899994848296,0.22024920000694692,0.007803300002706237,0.24091340000450145
232,chebyshev_d5_I1,633,2,0,232,0.012666800001170486,0.2210410999978194,0.007725900009972975,0.24143380000896286
233,least_squares_d5_I2,411,7,14,233,0.012722799991024658,0.2223195999977179,0.007877299998654053,0.2429196999873966
234,least_squares_d3_I1,633,2,11,234,0.009512899996479973,0.16962790000252426,0.007861700010835193,0.18700250000983942
235,chebyshev_d5_I1,112,3,16,235,0.012713399992207997,0.21983970000292175,0.007889400003477931,0.24044249999860767
236,chebyshev_d5_I2,633,2,23,236,0.01262019999558106,0.22030489999451675,0.008005799987586215,0.24093089997768402
237,chebyshev_d3_I1,633,2,21,237,0.009436100008315407,0.16864340000029188,0.007842600010917522,0.1859221000195248
238,least_squares_d5_I1,481,9,23,238,0.012645099996007048,0.22238150000339374,0.00779770000372082,0.2428243000031216
239,chebyshev_d5_I2,259,6,26,239,0.012550500003271736,0.2205690999981016,0.007869200009736232,0.24098880001110956
240,least_squares_d5_I2,120,5,28,240,0.012683900000411086,0.22111479999148287,0.007852599999750964,0.24165129999164492
241,least_squares_d5_I2,481,9,0,241,0.013047400003415532,0.22046379999665078,0.007785499998135492,0.2412966999982018
242,chebyshev_d5_I1,949,1,22,242,0.012592899991432205,0.22086729999864474,0.007931300002383068,0.24139149999246
243,chebyshev_d3_I1,586,0,6,243,0.009465700000873767,0.16864229999191593,0.007911900000181049,0.18601989999297075
244,chebyshev_d3_I1,949,1,21,244,0.009413599997060373,0.16871440000250004,0.007925999991130084,0.1860539999906905
245,chebyshev_d3_I1,120,5,28,245,0.00934140000026673,0.16801319998921826,0.007776099999318831,0.18513069998880383
246,least_squares_d3_I1,120,5,12,246,0.009508499992080033,0.16996289999224246,0.00779319999855943,0.18726459998288192
247,least_squares_d5_I2,949,1,4,247,0.012563199998112395,0.22115579999808688,0.007794100005412474,0.24151310000161175
248,least_squares_d5_I1,633,2,13,248,0.012706199995591305,0.2219420000037644,0.007703199997195043,0.24235139999655075
249,least_squares_d5_I2,586,0,4,249,0.012814599991543218,0.22423120000166818,0.008000000001629815,0.24504579999484122
250,chebyshev_d5_I2,603,8,13,250,0.012767700012773275,0.22348230000352487,0.007941100004245527,0.24419110002054367
251,chebyshev_d5_I2,633,2,1,251,0.012588600002345629,0.22004949999973178,0.007755700004054233,0.24039380000613164
252,least_squares_d5_I1,120,5,5,252,0.012684000001172535,0.22306289999687579,0.007934799999929965,0.24368169999797828
253,least_squares_d5_I1,259,6,5,253,0.012720800004899502,0.22031440000864677,0.007818900005077012,0.24085410001862328
254,least_squares_d5_I1,411,7,12,254,0.012665799993555993,0.2212471000093501,0.007852999988244846,0.24176589999115095
255,least_squares_d3_I1,949,1,17,255,0.009361099990201183,0.16879120000521652,0.00821179999911692,0.18636409999453463
256,chebyshev_d3_I1,112,3,12,256,0.00935849999950733,0.1683195999939926,0.007809300004737452,0.18548739999823738
257,chebyshev_d3_I1,586,0,13,257,0.009473600002820604,0.16634850000264123,0.0077600000076927245,0.18358210001315456
258,least_squares_d3_I1,949,1,18,258,0.009292300004744902,0.16882849999819882,0.0077409999939845875,0.1858617999969283
259,least_squares_d3_I1,259,6,2,259,0.009741000001667999,0.16963400000531692,0.007682800001930445,0.18705780000891536
260,least_squares_d5_I1,603,8,2,260,0.012431800001650117,0.22112459999334533,0.009307800006354228,0.24286420000134967
261,least_squares_d5_I2,949,1,5,261,0.017896800010930747,0.291127200005576,0.008557900000596419,0.3175819000171032
262,chebyshev_d3_I1,949,1,9,262,0.010215899994364008,0.17936110000300687,0.008990800008177757,0.19856780000554863
263,least_squares_d3_I1,411,7,15,263,0.009584400002495386,0.17344139999477193,0.00798880000365898,0.1910146000009263
264,chebyshev_d5_I1,603,8,2,264,0.012921000001369976,0.22773189999861643,0.007740500004729256,0.24839340000471566
265,least_squares_d5_I2,481,9,11,265,0.012436399993021041,0.23134949999803212,0.007805200002621859,0.251591099993675
266,least_squares_d5_I1,112,3,4,266,0.013597699988167733,0.2219907999970019,0.007739199994830415,0.24332769998000003
267,chebyshev_d3_I1,589,4,13,267,0.009375099994940683,0.16988620000483934,0.007747900002868846,0.18700920000264887
268,chebyshev_d5_I1,603,8,9,268,0.012623499991605058,0.22070639999583364,0.007701000009546988,0.24103089999698568
269,chebyshev_d3_I1,259,6,6,269,0.009284200001275167,0.16608189999533352,0.0076877000101376325,0.18305380000674631
270,chebyshev_d5_I1,603,8,25,270,0.012280199996894225,0.21783069999946747,0.0076979000004939735,0.23780879999685567
271,chebyshev_d5_I2,411,7,7,271,0.012480799996410497,0.21598459999950137,0.007654099987121299,0.23611949998303317
272,least_squares_d3_I1,603,8,10,272,0.00940229999832809,0.16619689999788534,0.007652400003280491,0.18325159999949392
273,chebyshev_d5_I1,586,0,1,273,0.012466000000131316,0.2174685999925714,0.007647099992027506,0.23758169998473022
274,chebyshev_d3_I1,259,6,28,274,0.009398599999258295,0.17053370000212453,0.007817100005922839,0.18774940000730567
275,chebyshev_d5_I1,112,3,29,275,0.012542900003609248,0.21985590000986122,0.007856900003389455,0.24025570001685992
276,least_squares_d3_I1,949,1,8,276,0.0093607000017073,0.17938659999344964,0.007905899998149835,0.19665319999330677
277,chebyshev_d3_I1,481,9,8,277,0.009437700005946681,0.1744734999956563,0.007966399993165396,0.1918775999947684
278,chebyshev_d3_I1,411,7,8,278,0.009759900000062771,0.1756906000082381,0.007849200002965517,0.1932997000112664
279,chebyshev_d3_I1,259,6,2,279,0.00976760000048671,0.17149989999597892,0.007731199992122129,0.18899869998858776
280,least_squares_d5_I1,411,7,21,280,0.012682300002779812,0.2233048000052804,0.007649999999557622,0.24363710000761785
281,least_squares_d5_I1,259,6,13,281,0.01258330000564456,0.22080649998679291,0.007644400000572205,0.24103419999300968
282,least_squares_d3_I1,589,4,28,282,0.009408799989614636,0.16729050000139978,0.007606200000736862,0.18430549999175128
283,least_squares_d3_I1,259,6,15,283,0.009456400002818555,0.1675952000077814,0.007815299992216751,0.1848669000028167
284,least_squares_d5_I2,633,2,5,284,0.012621200003195554,0.22203360000276007,0.007716499996604398,0.24237130000256002
285,chebyshev_d5_I2,481,9,17,285,0.012446900000213645,0.2191364999889629,0.007839100013370626,0.23942250000254717
286,least_squares_d3_I1,481,9,20,286,0.009440399997401983,0.1714127000013832,0.007964199990965426,0.1888172999897506
287,chebyshev_d5_I2,411,7,26,287,0.012709299990092404,0.2196613999985857,0.007754600010230206,0.2401252999989083
288,chebyshev_d5_I2,949,1,26,288,0.012554200002341531,0.224288900004467,0.007859799996367656,0.24470290000317618
289,least_squares_d5_I1,633,2,11,289,0.01262470000074245,0.22051889999420382,0.007801600004313514,0.24094519999925978
290,chebyshev_d5_I1,949,1,13,290,0.012822899996535853,0.22119300000485964,0.00786500000685919,0.24188090000825468
291,chebyshev_d5_I1,949,1,4,291,0.012685699999565259,0.22000079999270383,0.007801699990523048,0.24048819998279214
292,chebyshev_d3_I1,603,8,26,292,0.009576800002832897,0.1698517000040738,0.00789459999941755,0.18732310000632424
293,least_squares_d5_I2,481,9,13,293,0.012584399999468587,0.22015529999043792,0.007953799999086186,0.2406934999889927
294,least_squares_d5_I2,120,5,12,294,0.0125112999958219,0.22068929999659304,0.007781300009810366,0.2409819000022253
295,chebyshev_d3_I1,633,2,14,295,0.009508499992080033,0.16810350000741892,0.008009899989701807,0.18562189998920076
296,least_squares_d3_I1,949,1,14,296,0.009602699996321462,0.17061780000221916,0.0077735999948345125,0.18799409999337513
297,least_squares_d3_I1,411,7,20,297,0.00935409999510739,0.1678463999996893,0.007816800003638491,0.1850172999984352
298,least_squares_d5_I1,633,2,20,298,0.012340499990386888,0.2215033999964362,0.007785200010403059,0.24162909999722615
299,chebyshev_d3_I1,411,7,2,299,0.009461299996473826,0.16891589999431744,0.007905499995104037,0.1862826999858953
300,least_squares_d3_I1,411,7,16,300,0.009340600008727051,0.16841569999814965,0.007627500002854504,0.1853838000097312
301,chebyshev_d5_I2,120,5,16,301,0.012695299999904819,0.21885750000365078,0.007633900007931516,0.23918670001148712
302,chebyshev_d5_I2,411,7,0,302,0.01249880000250414,0.2204154000064591,0.008033600010094233,0.24094780001905747
303,chebyshev_d5_I1,259,6,27,303,0.012619999994058162,0.22096719998808112,0.007700300004216842,0.24128749998635612
304,chebyshev_d5_I1,259,6,8,304,0.012335599996731617,0.21922140000970103,0.007740500004729256,0.2392975000111619
305,least_squares_d5_I1,411,7,16,305,0.012539300005300902,0.22064980000141077,0.007836599994334392,0.24102570000104606
306,least_squares_d5_I1,259,6,12,306,0.012696899997536093,0.22006009999313392,0.007720199995674193,0.2404771999863442
307,least_squares_d3_I1,259,6,4,307,0.00942219998978544,0.16714320000028238,0.007677999994484708,0.18424339998455252
308,least_squares_d5_I1,411,7,1,308,0.012386000002152286,0.2214772000006633,0.0076548000070033595,0.24151800000981893
309,least_squares_d5_I2,589,4,5,309,0.012461599995731376,0.21799299999838695,0.007704700008616783,0.2381593000027351
310,chebyshev_d5_I1,603,8,10,310,0.01245139999082312,0.21814089998952113,0.007830600006855093,0.23842289998719934
311,chebyshev_d3_I1,633,2,12,311,0.009426200005691499,0.16644019998784643,0.007656399990082718,0.18352279998362064
312,chebyshev_d3_I1,411,7,23,312,0.009412299987161532,0.16709560000163037,0.007682000010390766,0.18418989999918267
313,least_squares_d3_I1,112,3,29,313,0.009333499998319894,0.16590890000225045,0.007801899992045946,0.1830442999926163
314,chebyshev_d5_I1,633,2,6,314,0.012403300002915785,0.21841210000275169,0.007755600003292784,0.23857100000896025
315,least_squares_d3_I1,112,3,9,315,0.009391100000357255,0.16628330000094138,0.007737399995676242,0.18341179999697488
316,chebyshev_d3_I1,259,6,24,316,0.009360500000184402,0.16707209999731276,0.007740299988654442,0.1841728999861516
317,chebyshev_d5_I1,949,1,18,317,0.012592300001415424,0.21958430000813678,0.00762949998897966,0.23980609999853186
318,chebyshev_d5_I2,589,4,17,318,0.012587099990923889,0.24175040000409354,0.007755900005577132,0.26209340000059456
319,least_squares_d5_I2,949,1,24,319,0.012694599994574673,0.21886940000695176,0.007658499991521239,0.23922249999304768
320,chebyshev_d3_I1,603,8,15,320,0.009775400001672097,0.1678552000084892,0.007678699999814853,0.18530930000997614
321,chebyshev_d3_I1,481,9,6,321,0.009472199992160313,0.1675089000054868,0.008018900000024587,0.1849999999976717
322,chebyshev_d5_I2,112,3,19,322,0.012336799991317093,0.22153359999356326,0.007698100002016872,0.24156849998689722
323,chebyshev_d3_I1,120,5,3,323,0.009721299997181632,0.16679319999821018,0.007697399996686727,0.18421189999207854
324,chebyshev_d3_I1,586,0,12,324,0.009451699996134266,0.16612280000117607,0.007708599994657561,0.1832830999919679
325,chebyshev_d5_I1,603,8,5,325,0.012389099996653385,0.21686380000028294,0.007711899990681559,0.23696479998761788
326,least_squares_d5_I1,120,5,22,326,0.012348799995379522,0.22101950000796933,0.007835600001271814,0.24120390000462066
327,least_squares_d3_I1,120,5,19,327,0.009444999988772906,0.16866029999800958,0.007777400009217672,0.18588269999600016
328,least_squares_d5_I1,112,3,22,328,0.012560699993628077,0.22243719999096356,0.00791909999679774,0.24291699998138938
329,least_squares_d3_I1,112,3,28,329,0.009422000002814457,0.16795190000266302,0.007871299996622838,0.18524520000210032
330,chebyshev_d5_I2,589,4,28,330,0.01262249999854248,0.22218190001149196,0.007895000002463348,0.2426994000124978
331,least_squares_d5_I1,633,2,26,331,0.012557800000649877,0.21963140000298154,0.00782440000330098,0.2400136000069324
332,least_squares_d3_I1,259,6,7,332,0.009519800005364232,0.16955040000902954,0.007966099990881048,0.18703630000527482
333,least_squares_d5_I2,120,5,16,333,0.012634799990337342,0.219527699999162,0.00780579999263864,0.23996829998213798
334,chebyshev_d3_I1,603,8,29,334,0.0095141999918269,0.16849889999139123,0.007746300005237572,0.1857593999884557
335,least_squares_d3_I1,589,4,0,335,0.00960530000156723,0.16870129999006167,0.007794899996952154,0.18610149998858105
336,chebyshev_d5_I1,603,8,7,336,0.012481199999456294,0.2202222000050824,0.007845300002372824,0.24054870000691153
